microseconds,logic,Trigger
530390,1,0
530400,1,0
530410,1,0
530420,1,0
530430,1,0
530440,1,0
530450,1,0
530460,1,0
530470,1,0
530480,1,0
530490,1,0
530500,1,0
530510,1,0
530520,1,0
530530,1,0
530540,1,0
530550,1,0
530560,1,0
530570,1,0
530580,1,0
530590,1,0
530600,1,0
530610,1,0
530620,1,0
530630,1,0
530640,1,0
530650,1,0
530660,1,0
530670,1,0
530680,1,0
530690,1,0
530700,1,0
530710,1,0
530720,1,0
530730,1,0
530740,1,0
530750,1,0
530760,1,0
530770,1,0
530780,1,0
530790,1,0
530800,1,0
530810,1,0
530820,1,0
530830,1,0
530840,1,0
530850,1,0
530860,1,0
530870,1,0
530880,1,0
530890,1,0
530900,1,0
530910,1,0
530920,1,0
530930,1,0
530940,1,0
530950,1,0
530960,1,0
530970,1,0
530980,1,0
530990,1,0
531000,1,0
531010,1,0
531020,1,0
531030,1,0
531040,1,0
531050,1,0
531060,1,0
531070,1,0
531080,1,0
531090,1,0
531100,1,0
531110,1,0
531120,1,0
531130,1,0
531140,1,0
531150,1,0
531160,1,0
531170,1,0
531180,1,0
531190,1,0
531200,1,0
531210,1,0
531220,1,0
531230,1,0
531240,1,0
531250,1,0
531260,1,0
531270,1,0
531280,1,0
531290,1,0
531300,1,0
531310,1,0
531320,1,0
531330,1,0
531340,1,0
531350,1,0
531360,1,0
531370,1,0
531380,1,0
531390,1,0
531400,1,0
531410,1,0
531420,1,0
531430,1,0
531440,1,0
531450,1,0
531460,1,0
531470,1,0
531480,1,0
531490,1,0
531500,1,0
531510,1,0
531520,1,0
531530,1,0
531540,1,0
531550,1,0
531560,1,0
531570,1,0
531580,1,0
531590,1,0
531600,1,0
531610,1,0
531620,1,0
531630,1,0
531640,1,0
531650,1,0
531660,1,0
531670,1,0
531680,1,0
531690,1,0
531700,1,0
531710,1,0
531720,1,0
531730,1,0
531740,1,0
531750,1,0
531760,1,0
531770,1,0
531780,1,0
531790,1,0
531800,1,0
531810,1,0
531820,1,0
531830,1,0
531840,1,0
531850,1,0
531860,1,0
531870,1,0
531880,1,0
531890,1,0
531900,1,0
531910,1,0
531920,1,0
531930,1,0
531940,1,0
531950,1,0
531960,1,0
531970,1,0
531980,1,0
531990,1,0
532000,1,0
532010,1,0
532020,1,0
532030,1,0
532040,1,0
532050,1,0
532060,1,0
532070,1,0
532080,1,0
532090,1,0
532100,1,0
532110,1,0
532120,1,0
532130,1,0
532140,1,0
532150,1,0
532160,1,0
532170,1,0
532180,1,0
532190,1,0
532200,1,0
532210,1,0
532220,1,0
532230,1,0
532240,1,0
532250,1,0
532260,1,0
532270,1,0
532280,1,0
532290,1,0
532300,1,0
532310,1,0
532320,1,0
532330,1,0
532340,1,0
532350,1,0
532360,1,0
532370,1,0
532380,1,0
532390,1,0
532400,1,0
532410,1,0
532420,1,0
532430,1,0
532440,1,0
532450,1,0
532460,1,0
532470,1,0
532480,1,0
532490,1,0
532500,1,0
532510,1,0
532520,1,0
532530,1,0
532540,1,0
532550,1,0
532560,1,0
532570,1,0
532580,1,0
532590,1,0
532600,1,0
532610,1,0
532620,1,0
532630,1,0
532640,1,0
532650,1,0
532660,1,0
532670,1,0
532680,1,0
532690,1,0
532700,1,0
532710,1,0
532720,1,0
532730,1,0
532740,1,0
532750,1,0
532760,1,0
532770,1,0
532780,1,0
532790,1,0
532800,1,0
532810,1,0
532820,1,0
532830,1,0
532840,1,0
532850,1,0
532860,1,0
532870,1,0
532880,1,0
532890,1,0
532900,1,0
532910,1,0
532920,1,0
532930,1,0
532940,1,0
532950,1,0
532960,1,0
532970,1,0
532980,1,0
532990,1,0
533000,1,0
533010,1,0
533020,1,0
533030,1,0
533040,1,0
533050,1,0
533060,1,0
533070,1,0
533080,1,0
533090,1,0
533100,1,0
533110,1,0
533120,1,0
533130,1,0
533140,1,0
533150,1,0
533160,1,0
533170,1,0
533180,1,0
533190,1,0
533200,1,0
533210,1,0
533220,1,0
533230,1,0
533240,1,0
533250,1,0
533260,1,0
533270,1,0
533280,1,0
533290,1,0
533300,1,0
533310,1,0
533320,1,0
533330,1,0
533340,1,0
533350,1,0
533360,1,0
533370,1,0
533380,1,0
533390,1,0
533400,1,0
533410,1,0
533420,1,0
533430,1,0
533440,1,0
533450,1,0
533460,1,0
533470,1,0
533480,1,0
533490,1,0
533500,1,0
533510,1,0
533520,1,0
533530,1,0
533540,1,0
533550,1,0
533560,1,0
533570,1,0
533580,1,0
533590,1,0
533600,1,0
533610,1,0
533620,1,0
533630,1,0
533640,1,0
533650,1,0
533660,1,0
533670,1,0
533680,1,0
533690,1,0
533700,1,0
533710,1,0
533720,1,0
533730,1,0
533740,1,0
533750,1,0
533760,1,0
533770,1,0
533780,1,0
533790,1,0
533800,1,0
533810,1,0
533820,1,0
533830,1,0
533840,1,0
533850,1,0
533860,1,0
533870,1,0
533880,1,0
533890,1,0
533900,1,0
533910,1,0
533920,1,0
533930,1,0
533940,1,0
533950,1,0
533960,1,0
533970,1,0
533980,1,0
533990,1,0
534000,1,0
534010,1,0
534020,1,0
534030,1,0
534040,1,0
534050,1,0
534060,1,0
534070,1,0
534080,1,0
534090,1,0
534100,1,0
534110,1,0
534120,1,0
534130,1,0
534140,1,0
534150,1,0
534160,1,0
534170,1,0
534180,1,0
534190,1,0
534200,1,0
534210,1,0
534220,1,0
534230,1,0
534240,1,0
534250,1,0
534260,1,0
534270,1,0
534280,1,0
534290,1,0
534300,1,0
534310,1,0
534320,1,0
534330,1,0
534340,1,0
534350,1,0
534360,1,0
534370,1,0
534380,1,0
534390,1,0
534400,1,0
534410,1,0
534420,1,0
534430,1,0
534440,1,0
534450,1,0
534460,1,0
534470,1,0
534480,1,0
534490,1,0
534500,1,0
534510,1,0
534520,1,0
534530,1,0
534540,1,0
534550,1,0
534560,1,0
534570,1,0
534580,1,0
534590,1,0
534600,1,0
534610,1,0
534620,1,0
534630,1,0
534640,1,0
534650,1,0
534660,1,0
534670,1,0
534680,1,0
534690,1,0
534700,1,0
534710,1,0
534720,1,0
534730,1,0
534740,1,0
534750,1,0
534760,1,0
534770,1,0
534780,1,0
534790,1,0
534800,1,0
534810,1,0
534820,1,0
534830,1,0
534840,1,0
534850,1,0
534860,1,0
534870,1,0
534880,1,0
534890,1,0
534900,1,0
534910,1,0
534920,1,0
534930,1,0
534940,1,0
534950,1,0
534960,1,0
534970,1,0
534980,1,0
534990,1,0
535000,1,0
535010,1,0
535020,1,0
535030,1,0
535040,1,0
535050,1,0
535060,1,0
535070,1,0
535080,1,0
535090,1,0
535100,1,0
535110,1,0
535120,1,0
535130,1,0
535140,1,0
535150,1,0
535160,1,0
535170,1,0
535180,1,0
535190,1,0
535200,1,0
535210,1,0
535220,1,0
535230,1,0
535240,1,0
535250,1,0
535260,1,0
535270,1,0
535280,1,0
535290,1,0
535300,1,0
535310,1,0
535320,1,0
535330,1,0
535340,1,0
535350,1,0
535360,1,0
535370,1,0
535380,1,0
535390,1,0
535400,1,0
535410,1,0
535420,1,0
535430,1,0
535440,1,0
535450,1,0
535460,1,0
535470,1,0
535480,1,0
535490,1,0
535500,1,0
535510,1,0
535520,1,0
535530,1,0
535540,1,0
535550,1,0
535560,1,0
535570,1,0
535580,1,0
535590,1,0
535600,1,0
535610,1,0
535620,1,0
535630,1,0
535640,1,0
535650,1,0
535660,1,0
535670,1,0
535680,1,0
535690,1,0
535700,1,0
535710,1,0
535720,1,0
535730,1,0
535740,1,0
535750,1,0
535760,1,0
535770,1,0
535780,1,0
535790,1,0
535800,1,0
535810,1,0
535820,1,0
535830,1,0
535840,1,0
535850,1,0
535860,1,0
535870,1,0
535880,1,0
535890,1,0
535900,1,0
535910,1,0
535920,1,0
535930,1,0
535940,1,0
535950,1,0
535960,1,0
535970,1,0
535980,1,0
535990,1,0
536000,1,0
536010,1,0
536020,1,0
536030,1,0
536040,1,0
536050,1,0
536060,1,0
536070,1,0
536080,1,0
536090,1,0
536100,1,0
536110,1,0
536120,1,0
536130,1,0
536140,1,0
536150,1,0
536160,1,0
536170,1,0
536180,1,0
536190,1,0
536200,1,0
536210,1,0
536220,1,0
536230,1,0
536240,1,0
536250,1,0
536260,1,0
536270,1,0
536280,1,0
536290,1,0
536300,1,0
536310,1,0
536320,1,0
536330,1,0
536340,1,0
536350,1,0
536360,1,0
536370,1,0
536380,1,0
536390,1,0
536400,1,0
536410,1,0
536420,1,0
536430,1,0
536440,1,0
536450,1,0
536460,1,0
536470,1,0
536480,1,0
536490,1,0
536500,1,0
536510,1,0
536520,1,0
536530,1,0
536540,1,0
536550,1,0
536560,1,0
536570,1,0
536580,1,0
536590,1,0
536600,1,0
536610,1,0
536620,1,0
536630,1,0
536640,1,0
536650,1,0
536660,1,0
536670,1,0
536680,1,0
536690,1,0
536700,1,0
536710,1,0
536720,1,0
536730,1,0
536740,1,0
536750,1,0
536760,1,0
536770,1,0
536780,1,0
536790,1,0
536800,1,0
536810,1,0
536820,1,0
536830,1,0
536840,1,0
536850,1,0
536860,1,0
536870,1,0
536880,1,0
536890,1,0
536900,1,0
536910,1,0
536920,1,0
536930,1,0
536940,1,0
536950,1,0
536960,1,0
536970,1,0
536980,1,0
536990,1,0
537000,1,0
537010,1,0
537020,1,0
537030,1,0
537040,1,0
537050,1,0
537060,1,0
537070,1,0
537080,1,0
537090,1,0
537100,1,0
537110,1,0
537120,1,0
537130,1,0
537140,1,0
537150,1,0
537160,1,0
537170,1,0
537180,1,0
537190,1,0
537200,1,0
537210,1,0
537220,1,0
537230,1,0
537240,1,0
537250,1,0
537260,1,0
537270,1,0
537280,1,0
537290,1,0
537300,1,0
537310,1,0
537320,1,0
537330,1,0
537340,1,0
537350,1,0
537360,1,0
537370,1,0
537380,1,0
537390,1,0
537400,1,0
537410,1,0
537420,1,0
537430,1,0
537440,1,0
537450,1,0
537460,1,0
537470,1,0
537480,1,0
537490,1,0
537500,1,0
537510,1,0
537520,1,0
537530,1,0
537540,1,0
537550,1,0
537560,1,0
537570,1,0
537580,1,0
537590,1,0
537600,1,0
537610,1,0
537620,1,0
537630,1,0
537640,1,0
537650,1,0
537660,1,0
537670,1,0
537680,1,0
537690,1,0
537700,1,0
537710,1,0
537720,1,0
537730,1,0
537740,1,0
537750,1,0
537760,1,0
537770,1,0
537780,1,0
537790,1,0
537800,1,0
537810,1,0
537820,1,0
537830,1,0
537840,1,0
537850,1,0
537860,1,0
537870,1,0
537880,1,0
537890,1,0
537900,1,0
537910,1,0
537920,1,0
537930,1,0
537940,1,0
537950,1,0
537960,1,0
537970,1,0
537980,1,0
537990,1,0
538000,1,0
538010,1,0
538020,1,0
538030,1,0
538040,1,0
538050,1,0
538060,1,0
538070,1,0
538080,1,0
538090,1,0
538100,1,0
538110,1,0
538120,1,0
538130,1,0
538140,1,0
538150,1,0
538160,1,0
538170,1,0
538180,1,0
538190,1,0
538200,1,0
538210,1,0
538220,1,0
538230,1,0
538240,1,0
538250,1,0
538260,1,0
538270,1,0
538280,1,0
538290,1,0
538300,1,0
538310,1,0
538320,1,0
538330,1,0
538340,1,0
538350,1,0
538360,1,0
538370,1,0
538380,1,0
538390,1,0
538400,1,0
538410,1,0
538420,1,0
538430,1,0
538440,1,0
538450,1,0
538460,1,0
538470,1,0
538480,1,0
538490,1,0
538500,1,0
538510,1,0
538520,1,0
538530,1,0
538540,1,0
538550,1,0
538560,1,0
538570,1,0
538580,1,0
538590,1,0
538600,1,0
538610,1,0
538620,1,0
538630,1,0
538640,1,0
538650,1,0
538660,1,0
538670,1,0
538680,1,0
538690,1,0
538700,1,0
538710,1,0
538720,1,0
538730,1,0
538740,1,0
538750,1,0
538760,1,0
538770,1,0
538780,1,0
538790,1,0
538800,1,0
538810,1,0
538820,1,0
538830,1,0
538840,1,0
538850,1,0
538860,1,0
538870,1,0
538880,1,0
538890,1,0
538900,1,0
538910,1,0
538920,1,0
538930,1,0
538940,1,0
538950,1,0
538960,1,0
538970,1,0
538980,1,0
538990,1,0
539000,1,0
539010,1,0
539020,1,0
539030,1,0
539040,1,0
539050,1,0
539060,1,0
539070,1,0
539080,1,0
539090,1,0
539100,1,0
539110,1,0
539120,1,0
539130,1,0
539140,1,0
539150,1,0
539160,1,0
539170,1,0
539180,1,0
539190,1,0
539200,1,0
539210,1,0
539220,1,0
539230,1,0
539240,1,0
539250,1,0
539260,1,0
539270,1,0
539280,1,0
539290,1,0
539300,1,0
539310,1,0
539320,1,0
539330,1,0
539340,1,0
539350,1,0
539360,1,0
539370,1,0
539380,1,0
539390,1,0
539400,1,0
539410,1,0
539420,1,0
539430,1,0
539440,1,0
539450,1,0
539460,1,0
539470,1,0
539480,1,0
539490,1,0
539500,1,0
539510,1,0
539520,1,0
539530,1,0
539540,1,0
539550,1,0
539560,1,0
539570,1,0
539580,1,0
539590,1,0
539600,1,0
539610,1,0
539620,1,0
539630,1,0
539640,1,0
539650,1,0
539660,1,0
539670,1,0
539680,1,0
539690,1,0
539700,1,0
539710,1,0
539720,1,0
539730,1,0
539740,1,0
539750,1,0
539760,1,0
539770,1,0
539780,1,0
539790,1,0
539800,1,0
539810,1,0
539820,1,0
539830,1,0
539840,1,0
539850,1,0
539860,1,0
539870,1,0
539880,1,0
539890,1,0
539900,1,0
539910,1,0
539920,1,0
539930,1,0
539940,1,0
539950,1,0
539960,1,0
539970,1,0
539980,1,0
539990,1,0
540000,1,0
540010,1,0
540020,1,0
540030,1,0
540040,1,0
540050,1,0
540060,1,0
540070,1,0
540080,1,0
540090,1,0
540100,1,0
540110,1,0
540120,1,0
540130,1,0
540140,1,0
540150,1,0
540160,1,0
540170,1,0
540180,1,0
540190,1,0
540200,1,0
540210,1,0
540220,1,0
540230,1,0
540240,1,0
540250,1,0
540260,1,0
540270,1,0
540280,1,0
540290,1,0
540300,1,0
540310,1,0
540320,1,0
540330,1,0
540340,1,0
540350,1,0
540360,1,0
540370,1,0
540380,1,0
540390,1,0
540400,1,0
540410,1,0
540420,1,0
540430,1,0
540440,1,0
540450,1,0
540460,1,0
540470,1,0
540480,1,0
540490,1,0
540500,1,0
540510,1,0
540520,1,0
540530,1,0
540540,1,0
540550,1,0
540560,1,0
540570,1,0
540580,1,0
540590,1,0
540600,1,0
540610,1,0
540620,1,0
540630,1,0
540640,1,0
540650,1,0
540660,1,0
540670,1,0
540680,1,0
540690,1,0
540700,1,0
540710,1,0
540720,1,0
540730,1,0
540740,1,0
540750,1,0
540760,1,0
540770,1,0
540780,1,0
540790,1,0
540800,1,0
540810,1,0
540820,1,0
540830,1,0
540840,1,0
540850,1,0
540860,1,0
540870,1,0
540880,1,0
540890,1,0
540900,1,0
540910,1,0
540920,1,0
540930,1,0
540940,1,0
540950,1,0
540960,1,0
540970,1,0
540980,1,0
540990,1,0
541000,1,0
541010,1,0
541020,1,0
541030,1,0
541040,1,0
541050,1,0
541060,1,0
541070,1,0
541080,1,0
541090,1,0
541100,1,0
541110,1,0
541120,1,0
541130,1,0
541140,1,0
541150,1,0
541160,1,0
541170,1,0
541180,1,0
541190,1,0
541200,1,0
541210,1,0
541220,1,0
541230,1,0
541240,1,0
541250,1,0
541260,1,0
541270,1,0
541280,1,0
541290,1,0
541300,1,0
541310,1,0
541320,1,0
541330,1,0
541340,1,0
541350,1,0
541360,1,0
541370,1,0
541380,1,0
541390,1,0
541400,1,0
541410,1,0
541420,1,0
541430,1,0
541440,1,0
541450,1,0
541460,1,0
541470,1,0
541480,1,0
541490,1,0
541500,1,0
541510,1,0
541520,1,0
541530,1,0
541540,1,0
541550,1,0
541560,1,0
541570,1,0
541580,1,0
541590,1,0
541600,1,0
541610,1,0
541620,1,0
541630,1,0
541640,1,0
541650,1,0
541660,1,0
541670,1,0
541680,1,0
541690,1,0
541700,1,0
541710,1,0
541720,1,0
541730,1,0
541740,1,0
541750,1,0
541760,1,0
541770,1,0
541780,1,0
541790,1,0
541800,1,0
541810,1,0
541820,1,0
541830,1,0
541840,1,0
541850,1,0
541860,1,0
541870,1,0
541880,1,0
541890,1,0
541900,1,0
541910,1,0
541920,1,0
541930,1,0
541940,1,0
541950,1,0
541960,1,0
541970,1,0
541980,1,0
541990,1,0
542000,1,0
542010,1,0
542020,1,0
542030,1,0
542040,1,0
542050,1,0
542060,1,0
542070,1,0
542080,1,0
542090,1,0
542100,1,0
542110,1,0
542120,1,0
542130,1,0
542140,1,0
542150,1,0
542160,1,0
542170,1,0
542180,1,0
542190,1,0
542200,1,0
542210,1,0
542220,1,0
542230,1,0
542240,1,0
542250,1,0
542260,1,0
542270,1,0
542280,1,0
542290,1,0
542300,1,0
542310,1,0
542320,1,0
542330,1,0
542340,1,0
542350,1,0
542360,1,0
542370,1,0
542380,1,0
542390,1,0
542400,1,0
542410,1,0
542420,1,0
542430,1,0
542440,1,0
542450,1,0
542460,1,0
542470,1,0
542480,1,0
542490,1,0
542500,1,0
542510,1,0
542520,1,0
542530,1,0
542540,1,0
542550,1,0
542560,1,0
542570,1,0
542580,1,0
542590,1,0
542600,1,0
542610,1,0
542620,1,0
542630,1,0
542640,1,0
542650,1,0
542660,1,0
542670,1,0
542680,1,0
542690,1,0
542700,1,0
542710,1,0
542720,1,0
542730,1,0
542740,1,0
542750,1,0
542760,1,0
542770,1,0
542780,1,0
542790,1,0
542800,1,0
542810,1,0
542820,1,0
542830,1,0
542840,1,0
542850,1,0
542860,1,0
542870,1,0
542880,1,0
542890,1,0
542900,1,0
542910,1,0
542920,1,0
542930,1,0
542940,1,0
542950,1,0
542960,1,0
542970,1,0
542980,1,0
542990,1,0
543000,1,0
543010,1,0
543020,1,0
543030,1,0
543040,1,0
543050,1,0
543060,1,0
543070,1,0
543080,1,0
543090,1,0
543100,1,0
543110,1,0
543120,1,0
543130,1,0
543140,1,0
543150,1,0
543160,1,0
543170,1,0
543180,1,0
543190,1,0
543200,1,0
543210,1,0
543220,1,0
543230,1,0
543240,1,0
543250,1,0
543260,1,0
543270,1,0
543280,1,0
543290,1,0
543300,1,0
543310,1,0
543320,1,0
543330,1,0
543340,1,0
543350,1,0
543360,1,0
543370,1,0
543380,1,0
543390,1,0
543400,1,0
543410,1,0
543420,1,0
543430,1,0
543440,1,0
543450,1,0
543460,1,0
543470,1,0
543480,1,0
543490,1,0
543500,1,0
543510,1,0
543520,1,0
543530,1,0
543540,1,0
543550,1,0
543560,1,0
543570,1,0
543580,1,0
543590,1,0
543600,1,0
543610,1,0
543620,1,0
543630,1,0
543640,1,0
543650,1,0
543660,1,0
543670,1,0
543680,1,0
543690,1,0
543700,1,0
543710,1,0
543720,1,0
543730,1,0
543740,1,0
543750,1,0
543760,1,0
543770,1,0
543780,1,0
543790,1,0
543800,1,0
543810,1,0
543820,1,0
543830,1,0
543840,1,0
543850,1,0
543860,1,0
543870,1,0
543880,1,0
543890,1,0
543900,1,0
543910,1,0
543920,1,0
543930,1,0
543940,1,0
543950,1,0
543960,1,0
543970,1,0
543980,1,0
543990,1,0
544000,1,0
544010,1,0
544020,1,0
544030,1,0
544040,1,0
544050,1,0
544060,1,0
544070,1,0
544080,1,0
544090,1,0
544100,1,0
544110,1,0
544120,1,0
544130,1,0
544140,1,0
544150,1,0
544160,1,0
544170,1,0
544180,1,0
544190,1,0
544200,1,0
544210,1,0
544220,1,0
544230,1,0
544240,1,0
544250,1,0
544260,1,0
544270,1,0
544280,1,0
544290,1,0
544300,1,0
544310,1,0
544320,1,0
544330,1,0
544340,1,0
544350,1,0
544360,1,0
544370,1,0
544380,1,0
544390,1,0
544400,1,0
544410,1,0
544420,1,0
544430,1,0
544440,1,0
544450,1,0
544460,1,0
544470,1,0
544480,1,0
544490,1,0
544500,1,0
544510,1,0
544520,1,0
544530,1,0
544540,1,0
544550,1,0
544560,1,0
544570,1,0
544580,1,0
544590,1,0
544600,1,0
544610,1,0
544620,1,0
544630,1,0
544640,1,0
544650,1,0
544660,1,0
544670,1,0
544680,1,0
544690,1,0
544700,1,0
544710,1,0
544720,1,0
544730,1,0
544740,1,0
544750,1,0
544760,1,0
544770,1,0
544780,1,0
544790,1,0
544800,1,0
544810,1,0
544820,1,0
544830,1,0
544840,1,0
544850,1,0
544860,1,0
544870,1,0
544880,1,0
544890,1,0
544900,1,0
544910,1,0
544920,1,0
544930,1,0
544940,1,0
544950,1,0
544960,1,0
544970,1,0
544980,1,0
544990,1,0
545000,1,0
545010,1,0
545020,1,0
545030,1,0
545040,1,0
545050,1,0
545060,1,0
545070,1,0
545080,1,0
545090,1,0
545100,1,0
545110,1,0
545120,1,0
545130,1,0
545140,1,0
545150,1,0
545160,1,0
545170,1,0
545180,1,0
545190,1,0
545200,1,0
545210,1,0
545220,1,0
545230,1,0
545240,1,0
545250,1,0
545260,1,0
545270,1,0
545280,1,0
545290,1,0
545300,1,0
545310,1,0
545320,1,0
545330,1,0
545340,1,0
545350,1,0
545360,1,0
545370,1,0
545380,1,0
545390,1,0
545400,1,0
545410,1,0
545420,1,0
545430,1,0
545440,1,0
545450,1,0
545460,1,0
545470,1,0
545480,1,0
545490,1,0
545500,1,0
545510,1,0
545520,1,0
545530,1,0
545540,1,0
545550,1,0
545560,1,0
545570,1,0
545580,1,0
545590,1,0
545600,1,0
545610,1,0
545620,1,0
545630,1,0
545640,1,0
545650,1,0
545660,1,0
545670,1,0
545680,1,0
545690,1,0
545700,1,0
545710,1,0
545720,1,0
545730,1,0
545740,1,0
545750,1,0
545760,1,0
545770,1,0
545780,1,0
545790,1,0
545800,1,0
545810,1,0
545820,1,0
545830,1,0
545840,1,0
545850,1,0
545860,1,0
545870,1,0
545880,1,0
545890,1,0
545900,1,0
545910,1,0
545920,1,0
545930,1,0
545940,1,0
545950,1,0
545960,1,0
545970,1,0
545980,1,0
545990,1,0
546000,1,0
546010,1,0
546020,1,0
546030,1,0
546040,1,0
546050,1,0
546060,1,0
546070,1,0
546080,1,0
546090,1,0
546100,1,0
546110,1,0
546120,1,0
546130,1,0
546140,1,0
546150,1,0
546160,1,0
546170,1,0
546180,1,0
546190,1,0
546200,1,0
546210,1,0
546220,1,0
546230,1,0
546240,1,0
546250,1,0
546260,1,0
546270,1,0
546280,1,0
546290,1,0
546300,1,0
546310,1,0
546320,1,0
546330,1,0
546340,1,0
546350,1,0
546360,1,0
546370,1,0
546380,1,0
546390,1,0
546400,1,0
546410,1,0
546420,1,0
546430,1,0
546440,1,0
546450,1,0
546460,1,0
546470,1,0
546480,1,0
546490,1,0
546500,1,0
546510,1,0
546520,1,0
546530,1,0
546540,1,0
546550,1,0
546560,1,0
546570,1,0
546580,1,0
546590,1,0
546600,1,0
546610,1,0
546620,1,0
546630,1,0
546640,1,0
546650,1,0
546660,1,0
546670,1,0
546680,1,0
546690,1,0
546700,1,0
546710,1,0
546720,1,0
546730,1,0
546740,1,0
546750,1,0
546760,1,0
546770,1,0
546780,1,0
546790,1,0
546800,1,0
546810,1,0
546820,1,0
546830,1,0
546840,1,0
546850,1,0
546860,1,0
546870,1,0
546880,1,0
546890,1,0
546900,1,0
546910,1,0
546920,1,0
546930,1,0
546940,1,0
546950,1,0
546960,1,0
546970,1,0
546980,1,0
546990,1,0
547000,1,0
547010,1,0
547020,1,0
547030,1,0
547040,1,0
547050,1,0
547060,1,0
547070,1,0
547080,1,0
547090,1,0
547100,1,0
547110,1,0
547120,1,0
547130,1,0
547140,1,0
547150,1,0
547160,1,0
547170,1,0
547180,1,0
547190,1,0
547200,1,0
547210,1,0
547220,1,0
547230,1,0
547240,1,0
547250,1,0
547260,1,0
547270,1,0
547280,1,0
547290,1,0
547300,1,0
547310,1,0
547320,1,0
547330,1,0
547340,1,0
547350,1,0
547360,1,0
547370,1,0
547380,1,0
547390,1,0
547400,1,0
547410,1,0
547420,1,0
547430,1,0
547440,1,0
547450,1,0
547460,1,0
547470,1,0
547480,1,0
547490,1,0
547500,1,0
547510,1,0
547520,1,0
547530,1,0
547540,1,0
547550,1,0
547560,1,0
547570,1,0
547580,1,0
547590,1,0
547600,1,0
547610,1,0
547620,1,0
547630,1,0
547640,1,0
547650,1,0
547660,1,0
547670,1,0
547680,1,0
547690,1,0
547700,1,0
547710,1,0
547720,1,0
547730,1,0
547740,1,0
547750,1,0
547760,1,0
547770,1,0
547780,1,0
547790,1,0
547800,1,0
547810,1,0
547820,1,0
547830,1,0
547840,1,0
547850,1,0
547860,1,0
547870,1,0
547880,1,0
547890,1,0
547900,1,0
547910,1,0
547920,1,0
547930,1,0
547940,1,0
547950,1,0
547960,1,0
547970,1,0
547980,1,0
547990,1,0
548000,1,0
548010,1,0
548020,1,0
548030,1,0
548040,1,0
548050,1,0
548060,1,0
548070,1,0
548080,1,0
548090,1,0
548100,1,0
548110,1,0
548120,1,0
548130,1,0
548140,1,0
548150,1,0
548160,1,0
548170,1,0
548180,1,0
548190,1,0
548200,1,0
548210,1,0
548220,1,0
548230,1,0
548240,1,0
548250,1,0
548260,1,0
548270,1,0
548280,1,0
548290,1,0
548300,1,0
548310,1,0
548320,1,0
548330,1,0
548340,1,0
548350,1,0
548360,1,0
548370,1,0
548380,1,0
548390,1,0
548400,1,0
548410,1,0
548420,1,0
548430,1,0
548440,1,0
548450,1,0
548460,1,0
548470,1,0
548480,1,0
548490,1,0
548500,1,0
548510,1,0
548520,1,0
548530,1,0
548540,1,0
548550,1,0
548560,1,0
548570,1,0
548580,1,0
548590,1,0
548600,1,0
548610,1,0
548620,1,0
548630,1,0
548640,1,0
548650,1,0
548660,1,0
548670,1,0
548680,1,0
548690,1,0
548700,1,0
548710,1,0
548720,1,0
548730,1,0
548740,1,0
548750,1,0
548760,1,0
548770,1,0
548780,1,0
548790,1,0
548800,1,0
548810,1,0
548820,1,0
548830,1,0
548840,1,0
548850,1,0
548860,1,0
548870,1,0
548880,1,0
548890,1,0
548900,1,0
548910,1,0
548920,1,0
548930,1,0
548940,1,0
548950,1,0
548960,1,0
548970,1,0
548980,1,0
548990,1,0
549000,1,0
549010,1,0
549020,1,0
549030,1,0
549040,1,0
549050,1,0
549060,1,0
549070,1,0
549080,1,0
549090,1,0
549100,1,0
549110,1,0
549120,1,0
549130,1,0
549140,1,0
549150,1,0
549160,1,0
549170,1,0
549180,1,0
549190,1,0
549200,1,0
549210,1,0
549220,1,0
549230,1,0
549240,1,0
549250,1,0
549260,1,0
549270,1,0
549280,1,0
549290,1,0
549300,1,0
549310,1,0
549320,1,0
549330,1,0
549340,1,0
549350,1,0
549360,1,0
549370,1,0
549380,1,0
549390,1,0
549400,1,0
549410,1,0
549420,1,0
549430,1,0
549440,1,0
549450,1,0
549460,1,0
549470,1,0
549480,1,0
549490,1,0
549500,1,0
549510,1,0
549520,1,0
549530,1,0
549540,1,0
549550,1,0
549560,1,0
549570,1,0
549580,1,0
549590,1,0
549600,1,0
549610,1,0
549620,1,0
549630,1,0
549640,1,0
549650,1,0
549660,1,0
549670,1,0
549680,1,0
549690,1,0
549700,1,0
549710,1,0
549720,1,0
549730,1,0
549740,1,0
549750,1,0
549760,1,0
549770,1,0
549780,1,0
549790,1,0
549800,1,0
549810,1,0
549820,1,0
549830,1,0
549840,1,0
549850,1,0
549860,1,0
549870,1,0
549880,1,0
549890,1,0
549900,1,0
549910,1,0
549920,1,0
549930,1,0
549940,1,0
549950,1,0
549960,1,0
549970,1,0
549980,1,0
549990,1,0
550000,1,0
550010,1,0
550020,1,0
550030,1,0
550040,1,0
550050,1,0
550060,1,0
550070,1,0
550080,1,0
550090,1,0
550100,1,0
550110,1,0
550120,1,0
550130,1,0
550140,1,0
550150,1,0
550160,1,0
550170,1,0
550180,1,0
550190,1,0
550200,1,0
550210,1,0
550220,1,0
550230,1,0
550240,1,0
550250,1,0
550260,1,0
550270,1,0
550280,1,0
550290,1,0
550300,1,0
550310,1,0
550320,1,0
550330,1,0
550340,1,0
550350,1,0
550360,1,0
